"id","camid","image_name","x","y","frame_number","seq_id","number_of_points","DateTimeOriginal","label","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","new_seq_id","new_seq","sequence_id","radius_err","pixdiff","dist","dist_err","dist_err_new","timediff","time","speed","speed_err","speed_err_new","frames"
834,"CAM_50562","MathuAkru-2015-08-04_14-02-14-CAM50562.jpg",1107.885668,1061.560313,1388,344,11,"2015:08:04 14:02:14","movement","MAK_17","MAK_17 1388",2048,1536,"MAK_17",5.002457687,0.041067982,150,2.353195341,"MAK_17-344","Loc8","MAK_17-344-Loc8",4.98057146783983,733.248009860995,2.5279224238112,2.52147653339598,0,2350,2350,0.00107571166970689,0.00107296873761531,0,11
846,"CAM_50562","MathuAkru-2015-08-04_14-33-27-CAM50562.jpg",1030.110301,1058.554745,1472,345,10,"2015:08:04 14:33:27","movement","MAK_17","MAK_17 1472",2048,1536,"MAK_17",4.941011262,0.002991426,162,0.171408683,"MAK_17-345","Loc7","MAK_17-345-Loc7",4.87722888755217,399.757075433907,2.24105377965673,2.23343229000467,0,9,9,0.249005975517414,0.248159143333852,0,9
856,"CAM_50562","MathuAkru-2015-08-04_14-22-50-CAM50562.jpg",1124.925116,1308.865856,1459,346,10,"2015:08:04 14:22:50","movement","MAK_17","MAK_17 1459",2048,1536,"MAK_17",2.24876262,0.049409999,172,2.83119296,"MAK_17-346","Loc3","MAK_17-346-Loc3",2.17688391537245,827.394021966665,1.07491629375443,1.05617731568564,0,8,8,0.134364536719304,0.132022164460705,0,9
866,"CAM_50562","MathuAkru-2015-08-04_14-15-02-CAM50562.jpg",1055.823958,1064.744733,1439,347,10,"2015:08:04 14:15:02","movement","MAK_17","MAK_17 1439",2048,1536,"MAK_17",4.837123992,0.015580084,4,0.892738789,"MAK_17-347","Loc2","MAK_17-347-Loc2",5.01419960289604,351.321436043222,1.82833461702181,1.84748350509588,0,8,8,0.228541827127726,0.230935438136985,0,9
876,"CAM_50562","MathuAkru-2015-08-04_14-05-46-CAM50562.jpg",1098.937673,1254.445082,1419,348,10,"2015:08:04 14:05:46","movement","MAK_17","MAK_17 1419",2048,1536,"MAK_17",2.548498123,0.036687304,14,2.102182496,"MAK_17-348","Loc3","MAK_17-348-Loc3",2.61077835324085,374.865012801869,0.783306187797354,0.7888373766524,0,8,8,0.0979132734746692,0.09860467208155,0,9
886,"CAM_50562","MathuAkru-2015-08-04_14-03-10-CAM50562.jpg",1055.823958,1240.073844,1409,349,10,"2015:08:04 14:03:10","movement","MAK_17","MAK_17 1409",2048,1536,"MAK_17",2.623786027,0.015580084,24,0.892738789,"MAK_17-349","Loc9","MAK_17-349-Loc9",2.57941232355924,524.215260094328,0.688740067101717,0.677814599352539,0,8,8,0.0860925083877146,0.0847268249190674,0,9
896,"CAM_50562","MathuAkru-2015-08-04_14-02-30-CAM50562_2.jpg",1084.566435,1113.606944,1399,350,10,"2015:08:04 14:02:30","movement","MAK_17","MAK_17 1399",2048,1536,"MAK_17",3.947692067,0.029651564,34,1.699034603,"MAK_17-350","Loc8","MAK_17-350-Loc8",3.93312216879754,416.676872765269,1.10094922335971,1.09860770154036,0,8,8,0.137618652919964,0.137325962692545,0,9
906,"CAM_50562","MathuAkru-2015-08-04_14-02-15-CAM50562_1.jpg",1075.473899,1069.663255,1389,351,10,"2015:08:04 14:02:15","movement","MAK_17","MAK_17 1389",2048,1536,"MAK_17",4.756393664,0.025200123,44,1.443967035,"MAK_17-351","Loc7","MAK_17-351-Loc7",4.76197121025048,285.642131840023,1.3037740256126,1.3042528348499,0,7,7,0.186253432230371,0.186321833549985,0,9
922,"CAM_50562","MathuAkru-2015-08-04_14-01-41-CAM50562_1.jpg",455.3943473,968.6526361,1385,352,10,"2015:08:04 14:01:41","movement","MAK_17","MAK_17 1385",2048,1536,"MAK_17",6.517800938,-0.278372778,12,-15.95076018,"MAK_17-352","Loc3","MAK_17-352-Loc3",6.49808573139112,69.6925870511812,0.572412309993669,0.572094098947642,0,2,2,0.286206154996834,0.286047049473821,0,3
915,"CAM_50562","MathuAkru-2015-08-04_14-01-34-CAM50562.jpg",605.2318671,984.6189292,1378,352,10,"2015:08:04 14:01:34","movement","MAK_17","MAK_17 1378",2048,1536,"MAK_17",6.298882547,-0.205016689,5,-11.7474563,"MAK_17-352","Loc7","MAK_17-352-Loc7",6.27396017258022,134.027358713797,0.62542479345534,0.624253638913602,0,6,6,0.10423746557589,0.104042273152267,0,7
925,"CAM_50562","MathuAkru-2015-08-04_14-00-33-CAM50562.jpg",1193.588634,1230.925963,1358,353,10,"2015:08:04 14:00:33","movement","MAK_17","MAK_17 1358",2048,1536,"MAK_17",2.759909922,0.083025659,15,4.757370274,"MAK_17-353","Loc3","MAK_17-353-Loc3",2.87648073949277,485.220507554525,0.683092768801797,0.709173623930296,0,6,6,0.113848794800299,0.118195603988383,0,7
