"X","r_hn_true","r_hr_true","r_hn_err","r_hr_err","diff_hn","diff_hr","aic_hn_true","aic_hr_true","aic_hn_err","aic_hr_err"
192,7.46143773830027,6.9116148256523,7.79852628267325,7.2985390707139,0.337088544372977,0.386924245061605,222.478100133445,216.640547715653,225.43400757717,220.51985739345
193,8.01068474764084,6.1631925966285,8.36042712763335,6.89878119324147,0.349742379992502,0.735588596612977,220.610697175032,203.425439794314,219.526517067883,204.434534494134
194,6.62954865441222,6.81407657669469,7.18773245361544,7.71075461743942,0.558183799203221,0.896678040744725,195.150106975601,194.275002814116,195.549074696675,195.433902927143
195,7.15823814462583,7.18537639564994,7.38581184114408,7.56505218751414,0.227573696518253,0.379675791864199,211.189992096365,206.855544642613,214.504298605424,209.960130393383
196,7.65870250226467,6.42228863124437,7.98412713490524,7.14329611795172,0.325424632640572,0.721007486707354,229.386788333112,214.893689719972,229.146090074238,216.856039344695
197,8.20689312493522,7.17713164841453,8.68077635414773,7.78005422142215,0.473883229212502,0.602922573007622,238.256848773349,232.817022867394,241.464480877042,235.570365977387
198,7.85334450778967,6.98307182445735,8.32232032001783,7.674783279111,0.468975812228165,0.691711454653645,234.326912560048,220.631126186432,235.072515951526,222.170382071188
199,7.57967703997351,7.36855484741805,7.96092414241102,7.96849109999786,0.38124710243751,0.599936252579811,237.744986461208,230.107578553764,240.715093491171,234.343057562411
200,6.62282455176896,5.87627595163899,6.82385805302307,6.2402758307435,0.201033501254106,0.363999879104517,204.598866742664,189.124579567608,204.903843765188,191.438677825214
201,6.95916344911249,7.96549608387692,7.22368068527973,8.54185846490087,0.264517236167248,0.576362381023958,206.730049160437,195.548607708551,208.932303899553,199.484797951127
202,7.13555016741522,7.28768509978909,7.37920991415031,7.88009163946929,0.243659746735085,0.592406539680201,199.675128845966,198.878487252916,202.081299248202,201.778102570573
203,6.96160353069262,7.74564826833993,7.229811717201,8.21880133708624,0.268208186508375,0.473153068746309,227.412061668543,225.257394157041,229.097781820981,227.655404378038
204,8.66903177492062,6.19104227722635,8.96583593252336,6.40139017057297,0.296804157602741,0.210347893346625,249.286461526472,230.557120608415,250.020698725264,232.397740360281
205,7.21632669484696,6.88902635208964,7.5342718802669,7.35978072150768,0.317945185419939,0.470754369418041,227.739263928473,222.195404826984,229.167107027182,224.765125791289
206,7.91731446575498,7.00962744569123,8.14242450222928,7.47185078185584,0.225110036474296,0.462223336164603,242.489733974171,227.941097460525,244.391978338657,232.023892704888
207,6.76511010901055,6.40667355168299,7.00683529056237,7.02962431374026,0.241725181551821,0.622950762057264,216.149157749412,198.970600535208,215.606767948495,200.558303817307
208,9.11540950567261,7.70482440779463,9.47680010797565,8.36293233523008,0.361390602303041,0.658107927435445,232.839850509399,223.606619242403,234.207557836619,226.777463614897
209,9.91607452154088,6.69786730585023,10.284085173765,7.4841156629187,0.368010652224163,0.786248357068471,299.205024837987,268.436504138535,298.491782318379,272.266236863724
210,8.22301766923645,7.37909584022469,8.40787683872505,7.56741354916198,0.184859169488606,0.188317708937292,208.200666482154,197.963521930148,210.554180706663,201.523214558659
211,8.33207427764398,6.65026031462195,8.70157020621977,7.33393336864599,0.369495928575789,0.68367305402404,207.323185811692,194.281358755818,208.60428555661,197.999203449592
