"id","camid","image_name","x","y","frame_number","seq_id","number_of_points","DateTimeOriginal","label","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","new_seq_id","new_seq","sequence_id","radius_err","pixdiff","dist","dist_err","dist_err_new","timediff","time","speed","speed_err","speed_err_new","frames"
9176,"H600HF09165368","IMG_0543.JPG",1905.629557,944.2963053,542,53,17,"2015:08:05 08:14:10","movement","MAK_11","MAK_11 542",1920,1080,"MAK_11",3.093711964,0.372244882,19,21.32963173,"MAK_11-53","Loc5","MAK_11-53-Loc5",3.17404791880798,920.728097500572,4.72395520519589,4.73571361398666,0,8,8,0.590494400649487,0.591964201748332,0,8
9194,"H600HF09165368","IMG_0523.JPG",1124.296305,938.074056,522,54,11,"2015:08:05 08:02:04","movement","MAK_11","MAK_11 522",1920,1080,"MAK_11",3.964841562,0.064674859,17,3.705869444,"MAK_11-54","Loc4","MAK_11-54-Loc4",3.99756821536518,1193.40296665456,64.9654698744964,64.9696925266047,0,8,8,8.12068373431205,8.12121156582559,0,10
9204,"H600HF09165368","IMG_0501.JPG",1358.34486,758.8023147,500,55,7,"2015:08:03 09:35:01","movement","MAK_11","MAK_11 500",1920,1080,"MAK_11",5.823477634,0.15680753,7,8.985071484,"MAK_11-55","Loc4","MAK_11-55-Loc4",5.62338911729276,1280.14947015122,46.4700695327238,46.4407403566683,0,6,6,7.7450115887873,7.74012339277806,0,7
9211,"H600HF09165368","IMG_0481.JPG",1508.233049,734.8798965,480,56,10,"2015:08:03 05:18:05","movement","MAK_11","MAK_11 480",1920,1080,"MAK_11",5.840057119,0.215810668,14,12.36595129,"MAK_11-56","Loc4","MAK_11-56-Loc4",5.81576804476292,602.236935394445,4.34219867663472,4.33945000431025,0,3,3,1.44739955887824,1.44648333477008,0,3
9214,"H600HF09165368","IMG_0484.JPG",742.6640222,689.6691218,483,56,10,"2015:08:03 05:18:08","movement","MAK_11","MAK_11 483",1920,1080,"MAK_11",12.55205564,-0.085553804,17,-4.902232946,"MAK_11-56","Loc9","MAK_11-56-Loc9",12.4106261462854,664.963928915435,52.7299507342132,52.7232224990356,0,5,5,10.5459901468426,10.5446444998071,0,7
9224,"H600HF09165368","IMG_0464.JPG",617.6296387,706.962972,463,57,10,"2015:08:01 21:36:22","movement","MAK_11","MAK_11 463",1920,1080,"MAK_11",12.7259965,-0.134773299,27,-7.722510014,"MAK_11-57","Loc6","MAK_11-57-Loc6",12.7320585114806,466.27051341864,435.046351363833,435.046434286337,0,4,4,108.761587840958,108.761608571584,0,7
9221,"H600HF09165368","IMG_0461.JPG",1556.296224,760.2963053,460,57,10,"2015:08:01 21:36:19","movement","MAK_11","MAK_11 460",1920,1080,"MAK_11",5.272448217,0.234730626,24,13.45006485,"MAK_11-57","Loc9","MAK_11-57-Loc9",5.48038555378551,836.477819119985,6.65131028438832,6.67987568796018,0,3,3,2.21710342812944,2.22662522932006,0,3
9231,"H600HF09165368","IMG_0411.JPG",610.9976825,1093.976364,410,58,2,"2015:07:30 17:31:22","movement","MAK_11","MAK_11 410",1920,1080,"MAK_11",3.384646494,-0.137383953,4,-7.872100498,"MAK_11-58","Loc6","MAK_11-58-Loc6",3.30170346476769,805.747260293359,1.18362125790842,1.16253026287876,0,2,2,0.59181062895421,0.58126513143938,0,2
9234,"H600HF09165368","IMG_0402.JPG",1076.603418,807.3972962,401,59,5,"2015:07:29 09:22:45","movement","MAK_11","MAK_11 401",1920,1080,"MAK_11",5.724958431,0.045900665,7,2.630108108,"MAK_11-59","Loc7","MAK_11-59-Loc7",5.81810860563857,1070.82254402333,19.2394114251782,19.250750457059,0,5,5,3.84788228503564,3.8501500914118,0,4
9241,"H600HF09165368","IMG_0331.JPG",-34.92890507,908.3987119,330,61,4,"2015:07:22 21:37:53","movement","MAK_11","MAK_11 330",1920,1080,"MAK_11",7.387569351,-0.391651456,14,-22.44162843,"MAK_11-61","Loc7","MAK_11-61-Loc7",7.48577134354139,1460.6107365468,5.51273485197056,5.54212206615248,0,3,3,1.83757828399019,1.84737402205083,0,4
